temperature,moment,sus
223.910209655762,0.000139206626687279,71835660.68635884
227.867668151855,0.000139085565162285,71898187.19384721
227.869728088379,0.000139156317651566,71861631.35646515
227.87336730957,0.00013912315698315,71878759.91925022
231.810386657715,0.00013908507547336,71898440.33204967
231.819061279297,0.000138927033847254,71980231.08299205
231.824256896973,0.000139217760438846,71829915.72682773
235.779052734375,0.00013890877114452102,71989694.51393372
235.789115905762,0.00013907032201883202,71906067.77084951
235.797271728516,0.000139066879395196,71907847.8174685
239.748840332031,0.00013858601943361802,72157350.65390162
239.762725830078,0.00013887239191102602,72008553.04924025
239.774444580078,0.000138445426678353,72230627.18592189
243.752899169922,0.00013839738209217402,72255702.01421803
243.76481628418,0.00013835428507220102,72278209.48792037
243.774810791016,0.000138236611601949,72339736.08087924
247.730918884277,0.00013769412459397302,72624740.01332739
247.74503326416,0.000137601914867499,72673407.26783708
247.756851196289,0.00013759936276723302,72674755.16522764
251.723983764648,0.00013706976257558002,72955550.60501413
251.737190246582,0.000137588215291998,72680643.31510805
251.760894775391,0.00013777683718235002,72581140.66564634
255.706474304199,0.00013809367750430002,72414611.44872919
255.721290588379,0.00013797249774049502,72478212.42468522
255.734153747559,0.00013798462646918101,72471841.65283448
259.688430786133,0.00013723420591271,72868130.31410448
259.703109741211,0.00013711096303837202,72933628.19719522
259.716674804687,0.000137517880038903,72717816.74623735
263.68669128418,0.000137031508987554,72975916.80836163
263.700836181641,0.000137161947336435,72906518.12832385
263.713851928711,0.000137126641293563,72925289.39428942
267.671127319336,0.00013663465256835602,73187875.93064775
267.687347412109,0.000137069642858017,72955614.32489072
267.702285766602,0.000137317202376951,72824087.78289036
271.659622192383,0.00013689816125951802,73047000.10574275
271.675354003906,0.00013703216770287102,72975566.0122312
271.689666748047,0.00013695306067554002,73017718.26546708
275.66178894043,0.000136359514976309,73335549.79084072
275.676651000977,0.000136716814915617,73143892.40395997
275.706359863281,0.00013708343671711302,72948273.25226837
279.647247314453,0.000136121891789352,73463569.0743628
279.663848876953,0.000136061998468743,73495907.10515149
279.678176879883,0.00013682386342176502,73086665.95076767
283.635314941406,0.00013597055913163402,73545332.63571368
283.651351928711,0.000135614429332093,73738466.1001815
283.665084838867,0.000135759607392828,73659611.95707086
287.618423461914,0.00013535104303644802,73881957.43203212
287.65950012207,0.00013569934568253902,73692322.90474294
287.694000244141,0.000135493364411911,73804352.28989646
291.607406616211,0.000135245644420138,73939534.56227538
291.624710083008,0.00013490630666697202,74125519.01436211
291.641525268555,0.00013523991868023,73942664.98817295
295.591232299805,0.00013467291078052802,74253982.79462948
295.609619140625,0.00013477274732716002,74198977.15466957
295.626663208008,0.000134899910757973,74129033.47238848
299.576324462891,0.00013422195376620202,74503460.2716241
299.5966796875,0.000133860201068452,74704803.3708414
299.639251708984,0.00013436709329234302,74422983.74530555
